,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone,diff,BERT_label,BERT_label_1,BERT_label_2,BERT_label_3,BERT_label_4,BERT_label_5
12254,West Bengal,kolkata,386.0,1157.0,146.0,625.0,2020-05-14,3588137.0,3383.0,2097.0,4384.0,16375.0,1402.0,2265.0,4507.0,2287.0,863.0,5979.0,1308106.0,623579.0,1698875.0,96030.0,136618.0,252644.0,117173.0,85605.0,691804.0,849526.0,185.0,24252.0,4496694.0,0,0,1,209.0,5,0,0,0,0,1
12259,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-25,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,19.0,3,0,0,1,0,0
12260,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-26,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12261,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-27,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12262,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-28,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12263,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-29,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12264,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-04-30,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12265,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-05-01,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12266,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-05-02,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12267,West Bengal,eastmedinipur,0.0,22.0,0.0,22.0,2020-05-03,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,0.0,1,1,0,0,0,0
12268,West Bengal,eastmedinipur,21.0,36.0,1.0,14.0,2020-05-04,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,14.0,3,0,0,1,0,0
12269,West Bengal,eastmedinipur,22.0,37.0,1.0,14.0,2020-05-05,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,15.0,3,0,0,1,0,0
12270,West Bengal,eastmedinipur,23.0,38.0,1.0,14.0,2020-05-06,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,16.0,3,0,0,1,0,0
12271,West Bengal,eastmedinipur,23.0,39.0,1.0,15.0,2020-05-07,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,17.0,3,0,0,1,0,0
12272,West Bengal,eastmedinipur,23.0,44.0,1.0,20.0,2020-05-08,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,8.0,2,0,1,0,0,0
12273,West Bengal,eastmedinipur,23.0,44.0,1.0,20.0,2020-05-09,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,7.0,2,0,1,0,0,0
12274,West Bengal,eastmedinipur,24.0,44.0,1.0,19.0,2020-05-10,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,6.0,2,0,1,0,0,0
12275,West Bengal,eastmedinipur,24.0,44.0,1.0,19.0,2020-05-11,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,5.0,2,0,1,0,0,0
12276,West Bengal,eastmedinipur,25.0,46.0,1.0,20.0,2020-05-12,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,2.0,2,0,1,0,0,0
12277,West Bengal,eastmedinipur,26.0,47.0,1.0,20.0,2020-05-13,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,3.0,2,0,1,0,0,0
12278,West Bengal,eastmedinipur,26.0,49.0,1.0,22.0,2020-05-14,3923194.0,197.0,543.0,730.0,5935.0,216.0,322.0,1220.0,187.0,106.0,3547.0,170707.0,55834.0,743985.0,7746.0,9076.0,67707.0,61199.0,14605.0,184225.0,123719.0,9345.0,1076.0,5095875.0,0,0,1,5.0,2,0,1,0,0,0
12283,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-25,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12284,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-26,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12285,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-27,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12286,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-28,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12287,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-29,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12288,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-04-30,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12289,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-05-01,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12290,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-05-02,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12291,West Bengal,nadia,0.0,6.0,0.0,6.0,2020-05-03,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12292,West Bengal,nadia,6.0,8.0,0.0,2.0,2020-05-04,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,2.0,2,0,1,0,0,0
12293,West Bengal,nadia,6.0,8.0,0.0,2.0,2020-05-05,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,2.0,2,0,1,0,0,0
12294,West Bengal,nadia,6.0,8.0,0.0,2.0,2020-05-06,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,2.0,2,0,1,0,0,0
12295,West Bengal,nadia,8.0,8.0,0.0,0.0,2020-05-07,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,2.0,2,0,1,0,0,0
12296,West Bengal,nadia,8.0,9.0,0.0,1.0,2020-05-08,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12297,West Bengal,nadia,8.0,9.0,0.0,1.0,2020-05-09,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12298,West Bengal,nadia,8.0,9.0,0.0,1.0,2020-05-10,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12299,West Bengal,nadia,8.0,9.0,0.0,1.0,2020-05-11,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12300,West Bengal,nadia,8.0,9.0,0.0,1.0,2020-05-12,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,0.0,1,1,0,0,0,0
12301,West Bengal,nadia,8.0,10.0,0.0,2.0,2020-05-13,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,1.0,1,1,0,0,0,0
12302,West Bengal,nadia,8.0,12.0,0.0,4.0,2020-05-14,3480555.0,240.0,675.0,996.0,7048.0,466.0,703.0,1520.0,321.0,237.0,3949.0,468390.0,168314.0,808593.0,11880.0,12787.0,77210.0,76698.0,18658.0,209562.0,199423.0,3927.0,1316.0,5167600.0,0,1,0,3.0,2,0,1,0,0,0
